y,x0,x1,0,1
0,5.493905217871092,-12.252177035724895,0.9999998913829368,1.0861706459072416e-07
0,5.731228704983256,-12.270228657908664,0.9999998279120105,1.7208798833350536e-07
1,7.67043251018754,-5.5642783703413725,1.3674342518339523e-06,0.9999986325657476
1,7.674655234664719,-3.112780644589172,3.063815316862472e-10,0.9999999996936193
0,4.349690111576224,-13.294619739422226,0.9999999998149285,1.8507204770869938e-10
0,-2.040702523930266,-11.83646189816296,0.9999999999939275,6.072666805834566e-12
0,-1.8540372346899705,-11.862901058823605,0.9999999999935847,6.415632201628544e-12
0,-1.5482354884843357,-6.54326609873594,0.9977720884945903,0.0022279115054095436
1,-5.101935051117018,-1.5355018513396423,0.0001318412713743839,0.9998681587286262
0,1.9324203588920523,-9.222989163089984,0.999989397755898,1.0602244101500795e-05
0,1.3254727485337954,-12.30907080634805,0.9999999999554889,4.451090818325569e-11
1,2.06325093778651,2.7273315563718548,2.3909197439913313e-13,0.9999999999997611
1,-1.5400346656814683,-1.9866131606537287,7.582169565075525e-05,0.9999241783043493
1,-4.1548299263385085,-1.1061103258658207,2.3496204701546702e-05,0.9999765037952987
0,-1.9483146987391848,-10.702555483871896,0.999999999543991,4.560089198964741e-10
0,2.2111810873411635,-13.638064168625116,0.9999999999989377,1.0630448443589443e-12
0,5.605160409043084,-13.915481428534155,0.9999999997602949,2.397040681004454e-10
0,3.4894315151472206,-9.139856482541033,0.9998005495947707,0.00019945040522909645
1,4.292716309716329,3.3193938121138866,7.330050800315069e-16,1.0
1,-2.517455990720588,-3.6291679804789356,0.03974670081235156,0.9602532991876486
1,2.2885870378057462,-3.69946569576428,0.0001922948967459107,0.9998077051032542
1,-2.8768571430313434,3.1494822073057307,1.586870649678434e-11,0.9999999999841318
1,0.2597553006467832,1.2353561044803012,3.2201610356568356e-10,0.9999999996779838
0,3.7927098544450613,-8.646134884607594,0.9978951266688685,0.00210487333113174
1,5.3931694758346795,-6.8628966647542775,0.02971927587992439,0.9702807241200752
1,6.335444759556262,-3.537088292554543,3.578741940749219e-08,0.9999999642125814
1,6.3442950659679385,-1.5344313786002142,4.3568438308009665e-11,0.9999999999564313
1,4.153559917474967,-4.9761611253193605,0.0005452229717209459,0.9994547770282786
1,7.385170886125135,-2.408176413866526,6.101812493831167e-11,0.9999999999389821
1,-0.06602932018548469,-3.0849221456973623,0.0006416708911851593,0.9993583291088153
0,-5.7312952236693295,-8.571653299858113,0.9999998149255813,1.85074418957513e-07
0,3.24242952489759,-8.778603070212007,0.9995259469149798,0.0004740530850208351
1,2.6522160059837816,-6.2821633829762105,0.44139071895603316,0.5586092810439662
0,-4.103363100885697,-8.630918132791448,0.9999997649900793,2.3500992065423143e-07
1,1.9795087498177084,-3.3642902975328823,0.00010083443965067295,0.9998991655603494
1,2.040553483894102,-2.2423852425715958,2.1311636587439733e-06,0.9999978688363415
1,3.1294457800236444,-6.2344681621884686,0.22697182385498663,0.773028176145014
1,6.55165234191488,-7.383886339137861,0.013482875340937386,0.9865171246590628
1,0.10210895371877536,2.0546203902820963,2.960004881978442e-11,0.9999999999703997
1,5.286715846645201,-1.3300054962734065,2.439259134846202e-10,0.9999999997560742
1,-4.596823577627784,2.550687047404125,2.3775568958127217e-10,0.9999999997622453
1,3.99937819368756,3.9792461182215964,1.731335872799092e-16,1.0
1,-3.907723734788088,1.6262690326278566,3.2494028927458457e-09,0.9999999967505975
1,-3.725098914530753,-2.919927842890805,0.007842356718402419,0.9921576432815976
1,-4.266520240107819,1.2641481278002191,1.1905302921317447e-08,0.9999999880946967
1,5.302465422150148,-3.756186704937321,7.811191738569635e-07,0.9999992188808258
0,-0.2994338388360047,-12.754994081807515,0.9999999999989839,1.0159393161815057e-12
1,3.7640028240238905,-5.836231711794761,0.022339867356589597,0.9776601326434103
1,4.1087783925848695,1.5948818667153262,2.2504081141430342e-13,0.9999999999997753
1,7.6573010700404,1.4044601630669984,1.2700795712976536e-16,1.0
0,-5.836002821409973,-7.520394839389451,0.9999920062779339,7.993722066633083e-06
0,4.2198678739368125,-10.910665809294072,0.999998826619236,1.173380764651295e-06
0,1.2945124868578102,-13.021916209893437,0.9999999999971756,2.8243532274630187e-12
0,-3.200048651450399,-13.666607699708948,0.9999999999999973,2.5166974259927575e-15
0,5.11176784700389,-9.969355614913159,0.9997610609970728,0.00023893900292768113
1,-1.1650764702433625,2.7054632823806344,1.5517393284653334e-11,0.9999999999844826
0,3.8618016269294593,-13.426899268436461,0.9999999999569429,4.3056399447036605e-11
1,-3.6942818090292215,-2.813388773004256,0.005413998870690688,0.9945860011293096
0,2.0812002404583456,-9.717929215258843,0.9999978141022366,2.185897763094825e-06
1,7.078995970947112,-2.948612792613872,8.073489192517999e-10,0.9999999991926511
1,1.4988592423494165,-3.3816204256177222,0.0002209325265013117,0.9997790674734982
0,4.221708413234777,-8.38499008136717,0.9877422895785709,0.01225771042142956
0,-0.42490512897471344,-10.222812518447801,0.9999999881993366,1.1800663421165412e-08
1,-3.393297917675293,2.9987030197108027,3.458203907883536e-11,0.9999999999654179
1,4.3537111306900265,-5.171741444883793,0.0007218097145348983,0.9992781902854644
0,-2.8161952083734745,-9.421583328132927,0.999999973206476,2.6793524124186275e-08
0,-5.187591755465741,-6.1805007399538265,0.9989789168250927,0.00102108317490653
1,-1.6348576520825642,-1.4658172013217283,1.4774108320235664e-05,0.9999852258916799
0,-0.7114742499052671,-10.767133803926573,0.9999999988494275,1.1505726178848228e-09
0,-5.654497802521362,-12.789506633661524,0.9999999999999716,2.9306461251419263e-14
1,3.5114988289799416,-5.833456797991184,0.0349452889176966,0.9650547110823027
1,1.5121089555221108,2.1400832747261593,3.4353479102234737e-12,0.9999999999965645
0,7.8647452635538615,-10.095854280827465,0.9027256863265753,0.09727431367342405
0,3.283094843401411,-9.260197218731287,0.9999115635269705,8.843647302882874e-05
1,-5.710886007479799,-0.3491842309494544,3.0649325108694607e-06,0.9999969350674898
0,-1.5197598884854502,-7.097649904905835,0.9996777424569155,0.0003222575430840584
1,2.2364395897504803,0.9588721942514268,4.68183916769615e-11,0.9999999999531815
1,2.8057458102760826,1.707711798053115,1.7084820663574055e-12,0.999999999998292
1,-2.170411512581099,0.36484301042614575,6.034240664380138e-08,0.9999999396575934
1,-3.401096779716669,3.1502498254950027,2.1769456448954244e-11,0.9999999999782307
0,3.624835869429415,-10.120861811955947,0.9999929794671008,7.0205328994583405e-06
1,7.263188266844939,-0.8445954781371583,4.787792613418237e-13,0.9999999999995222
0,-2.4448170036696384,-10.160384407385324,0.9999999976965848,2.3034152108375215e-09
0,1.2548099950292857,-13.538071075018433,0.9999999999996305,3.6884534979845856e-13
0,-3.0954189438244684,-6.355661562472888,0.9986657125939655,0.0013342874060344285
0,-0.7616202753208423,-5.655642361433407,0.902660307556575,0.09733969244342533
1,-2.113198111873753,-3.4378817637529617,0.015677982435477227,0.9843220175645228
0,6.093978482925238,-11.884426592683404,0.9999983074292131,1.6925707870268974e-06
0,1.2433075001575986,-11.622774085787238,0.999999999472263,5.277373736167411e-10
1,4.036035536696311,-6.870925349468713,0.3406520461830074,0.6593479538169928
0,1.9158983660191256,-10.700962948146586,0.9999999552264321,4.4773567909014847e-08
0,-3.972131369192719,-5.214986948318816,0.9571299148267032,0.0428700851732965
1,-1.0214216701006211,2.9277750145506336,6.768718193581737e-12,0.9999999999932321
1,4.714553553297512,-0.5240548426901483,5.876515063451164e-11,0.9999999999412346
0,6.652076356443068,-12.498396162043665,0.9999993785545035,6.214454950167356e-07
1,1.7306945789136918,-3.4794307587961613,0.0002178527977331758,0.9997821472022665
1,7.467109299661208,-8.74134451773412,0.1559425862166974,0.8440574137833031
0,-2.6283970811837447,-12.194709039221037,0.9999999999989937,1.0064320465273806e-12
1,-5.769985185719361,2.731527702259431,1.775221279725641e-10,0.999999999822478
1,3.3788316522727406,0.13275241641647995,9.348367384985021e-11,0.9999999999065166
1,-2.055778519444713,-3.4446170086461194,0.015322255422372023,0.9846777445776279
0,-5.1046262743062645,-5.258703273176788,0.9747176707568672,0.025282329243132468
1,7.684931956422256,1.7770944156986346,3.652565493973778e-17,1.0
1,-1.2657746742841611,3.3082627817469716,2.661237677007605e-12,0.999999999997339
1,-2.7561772294031366,3.0877388034822677,1.7708463695202712e-11,0.9999999999822915
1,7.179287865890981,0.38564657234305066,1.1063779427714583e-14,0.9999999999999893
1,2.826271116135075,1.7371833992490462,1.5035492182169024e-12,0.9999999999984963
1,-1.8977160168908458,1.2809839956325284,2.610395650376953e-09,0.9999999973896045
0,2.650273686845333,-13.761736560339811,0.9999999999986446,1.3551556917772251e-12
0,-1.1387307489489258,-11.33346450293303,0.999999999909992,9.000829226380656e-11
1,7.745611457455545,-5.389334473280215,6.115783870267356e-07,0.9999993884216125
1,0.9634791169812776,-2.489494704822976,2.3563020471553585e-05,0.9999764369795285
0,-0.8398155141853545,-11.53579510965922,0.9999999999430722,5.692805941912236e-11
0,5.509648264719439,-10.582737585750357,0.9999412641092816,5.8735890719447567e-05
0,1.1584657556503846,-9.962293478454693,0.9999997745299721,2.2547002826024147e-07
1,-4.630177217083523,1.5194473135903002,6.0680572543041195e-09,0.9999999939319419
1,7.620872846323824,3.2950238451340037,3.8589235959529215e-19,1.0
1,6.691776989096504,-0.06714801142450177,1.584308841752049e-13,0.9999999999998419
0,-1.3359678715990135,-12.540174980216058,0.9999999999992149,7.852200718126172e-13
0,-0.29862360020669776,-9.819785440923033,0.9999999399742991,6.002570086776661e-08
0,-4.145173113388238,-13.038310727837146,0.9999999999999831,1.7343555893293034e-14
0,4.158321098948102,-13.794305744749444,0.9999999999814477,1.8552851487363176e-11
0,4.788130479038868,-11.354960382793248,0.9999992958986336,7.04101367320176e-07
0,-4.88669084378542,-12.387145383705105,0.999999999999841,1.594035937943632e-13
0,3.4086693029548023,-9.583390222648797,0.9999659644772669,3.403552273346143e-05
1,-0.11244746647862147,-3.967361756169496,0.013277237523107933,0.9867227624768923
1,6.047716433603113,-0.9132032711960908,1.134791688358187e-11,0.9999999999886526
0,-2.215409326657995,-11.633309612759705,0.9999999999886473,1.1353121179486616e-11
0,-5.224759514103228,-8.571224579343035,0.9999997974842697,2.025157302883174e-07
0,-2.3303459106445046,-5.789469797591367,0.9838475000412241,0.016152499958775934
1,3.5659386976675265,-1.4787419785005709,1.2589719989821351e-08,0.9999999874102797
0,-2.0307361478496673,-7.161314793797832,0.9998343344246654,0.00016566557533438976
1,-3.4638865356833577,0.19381922151733733,2.476891563483407e-07,0.9999997523108433
1,-5.204126929934636,-1.454049648950228,0.00010327805899874225,0.9998967219410017
1,4.901735543175448,-0.006663886722442669,7.46411951252156e-12,0.9999999999925357
0,-2.368084099165031,-7.271363517213894,0.9999139330109426,8.606698905755813e-05
0,2.226394892749447,-9.089205756359592,0.9999725827354585,2.7417264541611634e-05
0,-0.8080608109495575,-10.453022956658486,0.9999999966635218,3.3364781887656774e-09
0,0.4379823725841039,-13.196978577425947,0.9999999999995453,4.552682406728992e-13
0,5.197142383988652,-12.614783954240613,0.999999985627472,1.4372526251677962e-08
0,1.2636920836413648,-8.47741820818647,0.9999411209938327,5.887900616746443e-05
1,2.085601283639257,3.269800135001653,4.3270762043838247e-14,0.9999999999999574
0,3.0379834223840536,-13.363476156401164,0.9999999999878053,1.2194618857654884e-11
1,0.02563415311285766,-4.819696658271496,0.1749061012109129,0.8250938987890869
1,1.5064849258483282,-1.7349348091309178,8.90687401229337e-07,0.9999991093125989
0,-2.1136546317552747,-11.680509821606236,0.9999999999896998,1.0300642238029155e-11
1,-0.5025405283406794,3.21530301032708,1.6198968744312124e-12,0.99999999999838
1,-3.3801675154881736,2.2717111887082666,3.276093120728841e-10,0.9999999996723901
1,1.613283301082569,-5.775594410376215,0.40992142277917093,0.5900785772208292
1,6.348579743218456,-5.745128688165455,6.861991006486796e-05,0.9999313800899359
1,4.138346912561605,-6.817544209344164,0.259558686819092,0.7404413131809082
1,6.656621500613407,-1.579549636557907,2.3953621016221976e-11,0.9999999999760467
0,3.794708759507234,-8.101032771971859,0.9850857187292775,0.014914281270721927
1,4.594900998316449,-2.5509010019514555,5.96810271827241e-08,0.9999999403189728
0,-2.639716172684066,-11.110301195265384,0.9999999999411289,5.887130250019189e-11
1,5.149480643242644,3.2649988546340047,1.4804596686186465e-16,1.0
1,0.4139435816406003,-3.3622850241736715,0.000909822244919277,0.999090177755081
1,6.008117018709765,-5.769977839630574,0.00016551717238962973,0.9998344828276107
1,7.326242675658307,-3.6364790831922966,4.412408781856093e-09,0.9999999955875918
1,5.49073968981841,2.359186931429292,1.1636864008330989e-15,0.9999999999999982
0,5.417333462759963,-11.130539657918794,0.9999937623574158,6.23764258453454e-06
0,2.8045781468638062,-6.8281833448458125,0.8071139189115376,0.1928860810884631
0,-5.12201867167316,-6.367419465982845,0.9994619505399324,0.0005380494600670153
1,-2.378423063548292,1.2826895517131938,3.800812407273012e-09,0.9999999961991879
1,-5.533735228346252,3.261688993542524,3.3418937774636717e-11,0.9999999999665814
0,-1.024836121392985,-7.579275972754228,0.9999070521030399,9.294789696043465e-05
0,-5.771400962428089,-10.66581814574869,0.9999999999147029,8.529700666939092e-11
1,-0.3823669887494781,2.7272455114488494,6.399943523263429e-12,0.9999999999935998
1,-4.605390976902203,3.015427602623433,5.655386515232092e-11,0.9999999999434461
1,6.172839427652852,-5.825076855664069,0.00013700284912204227,0.999862997150878
0,-1.4261876552443589,-9.810605672976976,0.9999999805397015,1.9460298471431287e-08
0,2.6025058906762406,-13.404657353440898,0.9999999999950564,4.943443280918051e-12
0,-5.781515097744405,-6.281676995031719,0.9993540239352379,0.000645976064761373
0,-5.046962964353917,-9.465062211570329,0.9999999918262956,8.17370476209072e-09
0,-2.903747185154826,-9.442558512988663,0.9999999765767977,2.34232022525337e-08
0,-4.165226762986391,-13.783347987842223,1.0,9.837458913897388e-16
1,-4.383219840057527,-2.867355328770538,0.008762923215022292,0.9912370767849777
1,7.639586979452705,3.8262100280960887,7.232745986597076e-20,1.0
0,-0.273242664777138,-11.066820331161104,0.9999999993906705,6.093295733170893e-10
1,2.9426646031314103,-5.174503762122731,0.010012696033325087,0.9899873039666754
0,7.85173688198204,-12.824524271267956,0.9999962610356743,3.73896432641242e-06
0,4.965282136393384,-8.80882704803311,0.9879597733287697,0.012040226671230666
1,-2.620139318927964,-2.0749177124118336,0.00024203279335713562,0.9997579672066425
1,-2.555115410126497,-2.014535883934622,0.00018916760686488561,0.9998108323931348
0,1.2423192408320425,-6.366398208154713,0.9041521677167658,0.09584783228323408
0,1.7656293212598655,-8.833072641446664,0.9999660588467495,3.394115325075814e-05
1,3.8920458878217055,-6.532576351995847,0.17097960870699488,0.8290203912930041
1,-0.9523621531975088,0.9158244620032788,3.4699898493561097e-09,0.9999999965300104
0,6.949536767344688,-13.171868404028654,0.9999999013683278,9.863167340876764e-08
0,-2.7432221003832833,-7.726651349133863,0.9999870383576963,1.2961642303986289e-05
1,5.409530711183463,3.738845697579357,1.974514977894908e-17,1.0
1,7.565603865384924,2.289070219898683,1.0028055805291336e-17,1.0
1,-1.8482122891035824,3.856202381460534,8.409434088117585e-13,0.9999999999991598
0,-2.5081194252096832,-12.09368921211982,0.9999999999983933,1.6068324666070355e-12
0,7.313336554775517,-9.798435401574267,0.9284266475778443,0.07157335242215614
0,3.6567557110885067,-12.949585538349405,0.9999999998179394,1.820600287680848e-10
1,4.229927387784667,1.8709638220091147,7.449206194268903e-14,0.9999999999999254
0,-2.1858834634765247,-7.176975870606286,0.9998615528263872,0.00013844717361262586
1,-0.7598534335071747,-0.5218113642776032,2.894334980498386e-07,0.9999997105665016
0,-2.670698604453456,-10.906644217142425,0.9999999998768523,1.2314783047052014e-10
0,0.2900830816283335,-8.51956866720825,0.9999861804429513,1.3819557049177418e-05
0,5.7486477116211345,-9.720647131718502,0.9975949435201605,0.0024050564798384954
1,1.03345240484966,2.966504794562745,5.211210491270905e-13,0.9999999999994786
1,2.8759677684252503,1.6112092983243669,2.052392213859489e-12,0.9999999999979474
1,7.162935650966742,-0.4862324860456653,1.9206844281156715e-13,0.9999999999998082
1,3.7940508431465183,3.423380198876089,1.3993757698331784e-15,0.9999999999999982
1,7.921611055067513,-5.867209711944327,2.0305006179959175e-06,0.9999979694993817
0,-5.007823105421083,-8.729707434070662,0.999999879784646,1.2021535389303065e-07
0,-3.867034120371773,-6.485245253671788,0.9994438959138753,0.000556104086124796
1,-4.161949401374415,-3.125879527624124,0.018940299613672107,0.9810597003863277
1,-0.6406871717900424,2.116945917187781,5.674608024923013e-11,0.9999999999432543
1,7.549125405179026,-4.156071769950401,1.4599692892619393e-08,0.999999985400308
1,-2.1524700218536483,-3.3398524622869377,0.011660215109353146,0.9883397848906469
1,6.554656215141738,-6.6787997749565315,0.0011113658093106697,0.9988886341906894
0,1.7290958736875917,-9.110250183089374,0.9999882775984112,1.1722401588833257e-05
0,0.3762180923003777,-6.769156363167225,0.9920244654053644,0.007975534594635831
0,-2.5222114888384057,-4.894405091144449,0.7587411039428037,0.24125889605719616
0,-1.6546684362826405,-7.2853724501465456,0.9998534236420376,0.00014657635796257225
1,1.3495861915597,-0.4892895872782255,1.8919396942016012e-08,0.9999999810806031
1,-1.3308954789221454,2.6348577991737443,2.2639912982988902e-11,0.9999999999773603
0,6.072459655702634,-13.123574672440489,0.9999999854572509,1.4542747373941394e-08
0,-2.4490046604044813,-5.969560772134365,0.9920549689391706,0.007945031060829513
0,-4.535209557605363,-7.727432197397054,0.999994863854147,5.136145852825314e-06
1,4.361365358647555,-1.7507393394291348,6.6940308798036245e-09,0.9999999933059689
1,2.7133819999240667,-1.2104887509977793,2.357117166902193e-08,0.9999999764288287
0,-3.1310683825641754,-7.849433932434822,0.999993498323593,6.501676407273617e-06
1,3.4673947518844805,1.8262257345638884,3.652117146306982e-13,0.999999999999635
0,1.6114927535933328,-8.911406282980339,0.9999797369642486,2.0263035751188887e-05
1,-5.576706387916245,-1.2139370784641592,5.038809352723715e-05,0.9999496119064725
0,-5.8896225508818345,-7.291776743222081,0.9999820429014252,1.7957098573808703e-05
1,1.4275210038789456,2.598006311809474,9.334354002852094e-13,0.9999999999990665
0,-4.747076369539399,-6.693038204570893,0.9998105759801508,0.00018942401984887755
0,-5.6596152040577925,-7.833002281851375,0.999997328804289,2.6711957114559233e-06
0,2.7112348237571293,-8.976776931885231,0.9999083490271381,9.165097286201972e-05
0,-3.0635007048211085,-11.917341800112315,0.9999999999978479,2.1519394892762705e-12
1,2.079963416284785,-1.4851398937156508,1.6341212780905222e-07,0.9999998365878722
1,3.407399968341513,3.079498372969134,8.252565476928764e-15,0.9999999999999911
1,-5.962155005490962,-2.350460229907352,0.002256228372495117,0.997743771627505
1,2.405491319366954,-3.4026870205348128,5.8217110675482805e-05,0.9999417828893247
0,7.478784477763394,-13.696309879339285,0.9999999499831856,5.00168128222802e-08
1,3.7507540298203015,0.6462156946335416,9.062495450641771e-12,0.9999999999909379
0,1.1373007527021777,-7.988632347257434,0.9997134899037052,0.0002865100962943466
0,5.071762285183668,-12.249627338616355,0.9999999560488081,4.395119283187422e-08
1,0.1884989282189533,-4.640857257724912,0.08599830700704188,0.9140016929929584
0,3.715389753083665,-12.364056823416627,0.999999998113724,1.8862756796191896e-09
0,-2.8113669784699464,-6.614571871577739,0.9993562701368445,0.0006437298631553007
1,2.7261254222818287,1.9652940619135144,8.713186587543738e-13,0.9999999999991287
0,2.6635663553792703,-11.597693523171179,0.9999999947593174,5.240682711798711e-09
1,7.728121859021955,1.6921432255988726,4.261513786954338e-17,1.0
1,1.0380906560345364,2.6022636723393937,1.59931075667683e-12,0.9999999999984004
1,1.5793311125999008,2.619509222004936,6.988683474329243e-13,0.999999999999301
1,5.618563160446803,3.4291553852973533,3.2093346505553403e-17,1.0
0,6.876959350894217,-13.35139128628575,0.9999999585666339,4.143336629187268e-08
0,-3.5531919417468405,-6.9955758121786555,0.9998927137253841,0.00010728627461611365
1,7.329997762135892,-8.599479449433266,0.13564292715446258,0.8643570728455386
1,-3.7534529855735856,1.9534839895580784,1.0794168976038344e-09,0.9999999989205826
1,0.2495218167648403,2.3417606983778683,1.0084678653151122e-11,0.9999999999899156
1,-3.7567734715179935,-2.0998847928542084,0.0005189912636641385,0.9994810087363359
0,0.1636925396128852,-12.623238157454862,0.9999999999971081,2.8922374815521073e-12
0,3.750484025135009,-9.546822400295236,0.9999267409217594,7.325907824088323e-05
0,-5.445382683886752,-12.92100263150768,0.9999999999999822,1.8355554066250355e-14
1,-5.144900481064976,2.339193234730711,5.373820069755204e-10,0.9999999994626183
1,4.358374849607415,2.16512242984723,2.2985049760127792e-14,0.9999999999999769
1,3.4161523581512987,-4.479081277444101,0.00039686888762378316,0.9996031311123761
1,-1.7377508991367048,3.9633205239161207,5.521278826391961e-13,0.9999999999994476
0,-0.9293531748485488,-5.528318914149628,0.8762103352871198,0.1237896647128799
1,-0.704567551071535,3.6314847280382563,5.618948734757324e-13,0.9999999999994387
0,-3.5547826044699193,-8.096215983654567,0.9999978945036739,2.1054963261084177e-06
0,3.5248813242100216,-12.862262869904649,0.9999999998010018,1.989986638672941e-10
1,2.501491236161573,-5.4023629482245115,0.04490486980356294,0.9550951301964374
0,-2.0240003253305847,-9.708560943366956,0.9999999831643228,1.6835677251139885e-08
0,1.2031784061825943,-7.377303550333256,0.9972076667357104,0.0027923332642893306
0,0.3912784776771749,-7.925407128243681,0.9998666813448127,0.0001333186551869484
0,7.586911710343688,-11.598090228579128,0.9998059926928149,0.00019400730718590714
0,-4.644744655502762,-7.818948881763512,0.9999964340985585,3.565901441523938e-06
1,2.2743766121868774,-2.134823506699492,1.0282041690400572e-06,0.9999989717958307
1,-0.4384055396474116,3.98700389059908,1.424705698911078e-13,0.9999999999998579
1,-1.0734980532974037,-1.0146799767208563,1.986113229327359e-06,0.9999980138867702
1,2.9261577234311003,0.6349695384542926,4.1659339498208234e-11,0.9999999999583409
1,7.6671592883534805,2.016285816019725,1.8066384139062597e-17,1.0
1,4.7038676410079185,-1.4315273992707702,1.1669129220906864e-09,0.9999999988330872
0,-1.3030256245374048,-11.341659592279267,0.99999999992548,7.452011701714796e-11
0,-5.123095957162663,-9.645769324373275,0.9999999958623835,4.137616207420518e-09
1,0.05194073653818077,-4.604067074660316,0.08910599115661871,0.910894008843381
1,4.823169756768202,3.2573366150186733,3.018698946161197e-16,1.0
0,-4.3575132746126455,-12.073925476511752,0.9999999999993774,6.224142909642905e-13
1,2.25572612218971,-0.5828346689487276,6.455164697117739e-09,0.9999999935448352
1,5.87410532485779,2.844977443902195,1.091188997621979e-16,1.0
1,7.7679673916489875,-6.803569539958534,8.188874226166462e-05,0.999918111257739
0,-0.6753074306139766,-11.339443819449098,0.9999999998587557,1.4124446384807335e-10
1,3.5890821415698326,-2.1782847480649323,1.2202499573759318e-07,0.999999877975004
0,6.0688763419169005,-12.249356093822467,0.9999995977777117,4.0222228808675994e-07
1,0.9688767095547846,-3.5405252659028648,0.000800919865679807,0.9991990801343205
0,-2.618201439441142,-10.957542689675098,0.9999999998943201,1.056800892035512e-10
0,6.034131709874701,-12.946371399759943,0.9999999737919797,2.6208022009689646e-08
0,0.5886926548530198,-11.914987976584065,0.9999999999277964,7.220324529803852e-11
1,0.3988226586391432,3.639321874161567,1.5250780628878618e-13,0.9999999999998472
1,-0.06811105162338116,1.4282485150822115,2.5981700556767625e-10,0.9999999997401829
0,-4.357582101435287,-9.117462618286446,0.9999999637859618,3.6214038403096046e-08
0,-0.3469016306573174,-6.803381479832049,0.9969988694687096,0.0030011305312902248
0,3.3993687013821443,-7.795073707240863,0.9786524182124163,0.021347581787584374
1,3.9927361577402287,-2.494635813942935,1.632408834042265e-07,0.999999836759117
0,-0.41174396643317657,-6.228317702222253,0.9792050367753966,0.02079496322460323
0,2.6033877973444906,-12.739240577396394,0.9999999999369074,6.309232911753401e-11
1,5.513694336979665,-2.238419099954536,2.9916182430613393e-09,0.9999999970083815
1,4.1687945018496935,-4.335385980516971,5.84888240233578e-05,0.9999415111759764
0,-4.4533204461155735,-6.709358960654901,0.9998025701006288,0.00019742989937079547
0,-0.32476984012021504,-8.221226179222096,0.999980430943927,1.9569056073109336e-05
1,-5.580695451333509,-0.7294236332634085,1.0346666742628053e-05,0.9999896533332572
1,-4.46301758712499,-3.086453605188467,0.018659988681771655,0.9813400113182281
1,3.8450449505410202,-2.573846187193494,2.8215851632372895e-07,0.9999997178414838
0,7.427991527691648,-12.140633208467506,0.9999833353135475,1.6664686452158847e-05
0,6.1403402274727865,-13.47457577271956,0.9999999955703807,4.429618136183557e-09
0,1.488835968979176,-6.7236148770933415,0.9588335416647916,0.041166458335208156
0,1.3385740455126145,-7.428202212919824,0.9971759072164126,0.0028240927835871325
0,-3.3320631908390475,-13.655787845923586,0.9999999999999973,2.4290925545024032e-15
1,1.2540973930764403,1.1699835283271618,1.0571224679671932e-10,0.9999999998942881
0,-0.7749766195728816,-9.988451275730355,0.9999999807905573,1.9209442773048284e-08
0,-4.8725519513941835,-12.46440338386334,0.999999999999881,1.1937570213066376e-13
